author,text
tagore,মোড়ল তোমাদের এই ছেলেটি যে রাজার চিঠির জন্যে অপেক্ষা করে আছে
tagore,"মাধব দত্ত ও ছেলেমানুষ, ও পাগল, ওর কথা কি ধরতে আছে"
tagore,"না-না, এতে আর আশ্চর্য কী"
tagore,তোমাদের মতো এমন যোগ্য ঘর রাজা পাবেন কোথায়
tagore,"সেইজন্যেই দেখছ- না, ঠিক তোমাদের জানলার সামনেই রাজার নতুন ডাকঘর বসেছে"
tagore,"ওরে ছোড়া, তোর নামে রাজার চিঠি এসেছে অমল"
tagore,মোড়ল এ কি সত্যি না হয়ে যায়
tagore,"(একখানা অক্ষরশূন্য কাগজ দিয়া) হা হা হা হা, এই যে তার চিঠি অমল আমাকে ঠাট্টা কোরো না ফকির, ফকির, তুমি বলো-না, এই কি সত্যি তার চিঠি"
tagore,"ঠাকুরদা হা বাবা, আমি ফকির তোমাকে বলছি এই সত্য তার ( অমল কিন্তু,আমি যে এতে কিছুই দেখতে পাচ্ছি নে -আমার চোখে আজ সব সাদা হয়ে গেছে"
tagore,"মোড়লমশায়, বলে দাও-না, এ-চিঠিতে কী লেখা আছে"
tagore,"রাজা লিখছেন, আমি আজকালের মধ্যেই তোমাদের বাড়িতে যাচ্ছি, আমার জন্যে তোমাদের মুড়ি-মুড়কির ভোগ তৈরি করে রেখো -রাজভবন আর আমার এক দণ্ড ভালো লাগছেনা হাহাহাহা"
tagore,"মাধব দত্ত (হাত জোড় করিয়া) মোড়লমশায়, দোহাই আপনার, এ-সব কথা নিয়ে পরিহাস করিবেন ঠাকুরদা পরিহাস"
tagore,"পরিহাস করেন, এমন সাধ্য আছে ওঁর"
tagore,"ঠাকুরদা, তুমিও খেপে গেলে নাকি"
tagore,"ঠাকুরদা হা, আমি খেপেছি তাই আজ এই সাদা কাগজে অক্ষর দেখতে পাচ্ছি রাজা লিখছেন তিনি স্বয়ং অমলকে দেখতে আসছেন, তিনি তার রাজকবিরাজকেও সঙ্গে করে আনছেন"
tagore,"ফকির, এঁ-যে, ফকির, তার বাজনা বাজছে, শুনতে পাচ্ছ না"
tagore,"উনি আরো একটু না খেপলে তো শুনতে পাবেন মোড়লমশায়, আমি মনে করতুম,তুমি আমার উপর রাগ করেছ আমাকে ভালোবাস না"
tagore,"তুমি যে সত্যি রাজার চিঠি আনবে এ আমি মনে করি নি-দাও, আমাকে তোমার পায়ের ধুলো দাও মোড়ল না, এ ছেলেটার ভক্তিশ্রদ্ধা আছে"
tagore,"বুদ্ধি নেই বটে, কিন্তু মনটা ভালো"
tagore,এতক্ষণে চার প্রহর হয়ে গেছে বোধ হয় এঁ যে ঢং ঢং ঢং -ঢং ঢং ঢং সন্ধ্যাতারা কি উঠেছে ফকির
tagore,আমি কেন দেখতে পাচ্ছি নে
tagore,"ঠাকুরদা ওরা যে জানলা বন্ধ করে দিয়েছে, আমি খুলে দিচ্ছি বাহিরে দ্বারে আঘাত মাধব ওকি"
tagore,(বাহির হইতে) খোলো দ্বার মাধব দত্ত কে তোমরা
tagore,"(বাহির হইতে) খোলো দ্বার মাধব দত্ত মোড়লমশায়, এ তো ডাকাত নয়"
tagore,আমি পঞ্চানন মোড়ল তোদের মনে ভয় নেই নাকি
tagore,"পঞ্চাননের আওয়াজ পেলে আর রক্ষা নেই যত বড়ো ডাকাতই হোক না - মাধব দত্ত (জানলা দিয়া মুখ বাড়াইয়া) দ্বার যে ভেঙে ফেলেছে, তাই আর শব্দ রাজদূতের প্রবেশ রাজদূত মহারাজ আজ রাত্রে আসবেন"
tagore,দূত আজ দুই প্রহর রাত্রে অমল
tagore,"যখন আমার বন্ধু প্রহরী নগরের সিংহদ্বারে ঘণ্টা বাজাবে ঢং ঢং ঢং, ঢং ঢং ঢং তখন"
tagore,"দূত হা, তখন রাজা তার বালক-বন্ধুটিকে দেখবার জন্যে তার সকলের চেয়ে বড়ো কবিরাজকে পাঠিয়েছেন"
tagore,চারি দিকে সমস্তই যে বন্ধ
tagore,"খুলে দাও, খুলে দাও, যত দ্বার-জানলা আছে সব খুলে দাও -(অমলের গায়ে হাত দিয়া) বাবা, কেমন বোধ করছ"
tagore,"খুব ভালো, খুব ভালো কবিরাজমশাই আমার আর কোনো অসুখ নেই, কোনো বেদনা আঃ, সব খুলে দিয়েছ তারাগুলি দেখতে পাচ্ছি অন্ধকারের ওপারকার সব তারা"
tagore,রাজকবিরাজ অর্ধরাত্রে যখন রাজা আসবেন তখন তুমি বিছানা ছেড়ে উঠে তার সঙ্গে বেরোতে পারবে
tagore,"পারব, আমি পারব বেরোতে পারলে আমি বাঁচি আমি রাজাকে বলব, এই অন্ধকার আকাশে ধ্রবতারাটিকে দেখিয়ে দাও আমি সে তারা বোধ হয় কতবার দেখেছি কিন্তু সে যে কোন্টা সে তো আমি চিনি নে"
tagore,রাজকবিরাজ তিনি সব চিনিয়ে দেবেন (মাধবের প্রতি) এই ঘরটি রাজার আগমনের জন্যে পরিষ্কার করে ফুল দিয়ে সাজিয়ে রাখো (মোড়লকে নির্দেশ করিয়া) এ লোকটিকে তো এ- ঘরে রাখা চলবে না
tagore,"না, না, কবিরাজমশায়, উনি আমার তোমরা যখন আস নি উনিই আমাকে রাজার চিঠি এনে দিয়েছিলেন"
tagore,"রাজকবিরাজ আচ্ছা, বাবা, উনি যখন তোমার বন্ধু তখন উনিও এ-ঘরে রইলেন"
tagore,"মাধব দত্ত (অমলের কানে কানে) বাবা, রাজা তোমাকে ভালোবাসেন, তিনি স্বয়ং আজ আসছেন কাছে আজ কিছু প্রার্থনা কোরো আমাদের অবস্থা তো ভালো জান তো অমল সে আমি সব ঠিক করে রেখেছি, পিসেমশায় তোমার কোনো ভাবনা মাধব দত্ত কী ঠিক করেছ বাবা"
tagore,"আমি তার কাছে চাইব, তিনি যেন আমাকে তার ডাকঘরের হরকরা করে দেন আমি দেশে দেশে ঘরে ঘরে তাঁর চিঠি বিলি করব"
tagore,মাধব দত্ত (ললাটে করাঘাত করিয়া) হায় আমার কপাল
tagore,"পিসেমশায়, রাজা আসবেন, তার জন্যে কী ভোগ তৈরি রাখবে দূত তিনি বলে দিয়েছেন তোমাদের এখানে তার মুড়ি-মুড়কিরভোগ হবে"
tagore,"মোড়লমশায়, তুমি তো আগেই বলে দিয়েছিলে, রাজার সব খবরই তুমি জান"
tagore,আমরা তো কিছুই জানতুম না
tagore,"মোড়ল আমার বাড়িতে যদি লোক পাঠিয়ে দাও তা হলে রাজার জন্যে ভালো ভালো কিছু - রাজকবিরাজ কোনো দরকার এইবার তোমরা সকলে স্থির হও এল, এল, ওর ঘুম এল আমি বালকের শিয়রের কাছে বসব ঘুম আসছে"
tagore,"প্রদীপের আলো নিবিয়ে দাও -এখন আকাশের তারাটি থেকে আলো আসুক, ওর ঘুম এসেছে"
tagore,"মাধব দত্ত (ঠাকুরদার প্রতি) ঠাকুরদা, তুমি অমন মূর্তিটির মতো হাতজোড় করে নীরব হয়ে আছ কেন"
tagore,আমার কেমন ভয় হচ্ছে এ যা দেখছি এ-সব কি ভালো লক্ষণ
tagore,এরা আমার ঘর অন্ধকার করে দিচ্ছে কেন
tagore,তারার আলোতে আমার কী হবে
tagore,সুধা আমি যে ওর জন্যে ফুল এনেছি ওর হাতে কি দিতে পারব না
tagore,"রাজকবিরাজ আচ্ছা, দাও তোমার ফুল"
tagore,"রাজকবিরাজ এখনই, যখন রাজা এসে ওকে ডাকবেন সুধা তখন তোমরা ওকে একটি কথা কানে কানে বলে দেবে"
tagore,"সুধা বোলো যে, সুধা তোমাকে ভোলে"
tagore,গোরা শ্রাবণ মাসের সকালবেলায় মেঘ কাটিয়া গিয়া নির্মল রৌদ্রে কলিকাতার আকাশ ভরিয়া গিয়াছে
tagore,"রাস্তায় গাড়িঘোড়ার বিরাম নাই, ফেরিওয়ালা অবিশ্রাম হাকিয়া চলিয়াছে, যাহারা আপিসে কালেজে আদালতে যাইবে তাহাদের জন্য বাসায় বাসায় মাছ-তরকারির চুপড়ি আসিয়াছে ও রান্নাঘরে জ্বালাইবার উঠিয়াছে--কিন্তু তবু এত বড়ো এই-যে কাজের শহর কঠিন হৃদয় কলিকাতা, ইহার শত শত রাস্তা এবং গলির ভিতরে সোনার আলোকের ধারা আজ যেন একটা অপূর্ব যৌবনের প্রবাহ বহিয়া লইয়া চলিয়াছে"
tagore,এমন দিনে বিনা-কাজের অবকাশে বিনয়ভূষণ তাহার বাসার দোতলার বারান্দায় একলা দাঁড়াইয়া রাস্তায় জনতার চলাচল দেখিতেছিল
tagore,"কালেজের পড়াও অনেক দিন চুকিয়া গেছে, অথচ সংসারের মধ্যেও প্রবেশ করে নাই, বিনয়ের অবস্থাটা এইরূপ সভাসমিতি চালানো এবং খবরের কাগজ লেখায় মন দিয়াছে-- কিন্তু তাহাতে সব মনটা ভরিয়া উঠে নাই"
tagore,অন্তত আজ সকালবেলায় কী করিবে তাহা ভাবিয়া না পাইয়া তাহার মনটা চঞ্চল হইয়া উঠিয়াছিল
tagore,পাশের বাড়ির ছাতের উপরে গোটা-তিনেক কাক কী লইয়া ডাকাডাকি করিতেছিল এবং চড়ুই-দম্পতি তাহার বারান্দার এক কোণে বাসা-নির্মাণ- ব্যাপারে পরস্পরকে কিচিমিচি শব্দে উৎসাহ দিতেছিল-- সেই সমস্ত অব্যক্ত কাকলি বিনয়ের মনের মধ্যে একটা কোন্ অস্পষ্ট ভাবাবেগকে জাগাইয়া তুলিতেছিল
tagore,"আলখাল্লা-পরা একটা বাউল নিকটে দোকানের সামনে দাঁড়াইয়া গান গাহিতে লাগিল-- খাঁচার ভিতর অচিন পাখি কমনে আসে যায়, ধরতে পারলে মনোবেড়ি দিতেম পাখির পায় বিনয়ের ইচ্ছা করিতে লাগিল বাউলকে ডাকিয়া এই অচিন পাখির গানটা লিখিয়া লয়, কিন্তু ভোর- রাত্রে যেমন শীত-শীত করে অথচ গায়ের কাপড়টা টানিয়া লইতে উদ্যম থাকে না, তেমনি একটা আলস্যের ভাবে বাউলকে ডাকা হইল না, গান লেখাও হইল না, কেবল এঁ অচেনা পাখির সুরটা মনের মধ্যে গুন্ গুন্ করিতে লাগিল"
tagore,এমন সময় ঠিক তাহার বাসার সামনেই একটা ঠিকাগাড়ির উপরে একটা জুড়িগাড়ি আসিয়া পড়িল এবং ঠিকাগাড়ির একটা চাকা ভাঙিয়া দিয়া দৃকপাত না করিয়া বেগে চলিয়া গেল
tagore,"ঠিকাগাড়িটা সম্পূর্ণ উল্টাইয়া না পড়িয়া এক পাশে কাত হইয়া পড়িল বিনয় তাড়াতাড়ি রাস্তায় বাহির হইয়া দেখিল গাড়ি হইতে একটি সতেরো-আঠারো বৎসরের মেয়ে নামিয়া পড়িয়াছে, এবং ভিতর হইতে একজন বৃদ্ধগোছের ভদ্রলোক নামিবার উপক্রম করিতেছেন"
tagore,"বিনয় তাহাকে ধরাধরি করিয়া নামাইয়া দিল, এবং তাহার মুখ বিবর্ণ হইয়া গেছে দেখিয়া জিজ্ঞাসা করিল, আপনার লাগে নি তো"
tagore,"তিনি না, কিছু হয় নি বলিয়া হাসিবার চেষ্টা করিলেন, সে হাসি তখনই মিলাইয়া গেল এবং তিনি মূর্ছিত হইয়া পড়িবার উপক্রম করিলেন"
tagore,"বিনয় তাহাকে ধরিয়া ফেলিল ও উৎকণ্ঠিত মেয়েটিকে কহিল, এই সামনেই আমার বাড়ি ; ভিতরে চলুন বৃদ্ধকে বিছানায় শোওয়ানো হইলে মেয়েটি চারি দিকে তাকাইয়া দেখিল ঘরের কোণে একটি জলের কুজা আছে"
tagore,"তখনই সেই জল গেলাসে করিয়া লইয়া বৃদ্ধের মুখে ছিটা দিয়া বাতাস করিতে লাগিল এবং বিনয়কে কহিল, একজন ডাক্তার ডাকলে হয় না"
tagore,"বাড়ির কাছেই ডাক্তার বিনয় তাহাকে ডাকিয়া আনিতে বেহারা পাঠাইয়া দিল ঘরের এক পাশে টেবিলের উপরে একটা আয়না, তেলের শিশি ও চুল আঁচড়াইবার সরঞ্জাম ছিল বিনয় সেই মেয়েটির পিছনে দাঁড়াইয়া সেই আয়নার দিকে একদৃষ্টে চাহিয়া স্তব্ধ হইয়া রহিল বিনয় ছেলেবেলা হইতেই কলিকাতার বাসায় থাকিয়া পড়াশুনা করিয়াছে"
tagore,সংসারের সঙ্গে তাহার যাহা-কিছু পরিচয় সে-সমস্তই বইয়ের ভিতর দিয়া
tagore,"নিঃসম্পর্কীয়া ভদ্রস্ত্রীলোকের সঙ্গে তাহার কোনোদিন কোনো পরিচয় হয় নাই৷ আয়নার দিকে চাহিয়া দেখিল, যে মুখের ছায়া পড়িয়াছে সে কী সুন্দর মুখ"
tagore,মুখের প্রত্যেক রেখা আলাদা করিয়া দেখিবার মতো তাহার চোখের অভিজ্ঞতা ছিল না
tagore,কেবল সেই উদ্বিগ্ন স্নেহে আনত তর মুখের কোমলতামণ্ডিত উজ্জ্বলতা বিনয়ের চোখে সৃষ্টির সদ্যঃপ্রকাশিত একটি নূতন বিস্ময়ের মতো ঠেকিল
tagore,একটু পরে বৃদ্ধ অল্পে অল্পে চক্ষু মেলিয়া মা বলিয়া দীর্ঘনিশ্বাস ফেলিলেন
tagore,"মেয়েটি তখন দুই চক্ষু ছলছল করিয়া বৃদ্ধের মুখের কাছে মুখ নিচু করিয়া আর্দ্রস্বরে জিজ্ঞাসা করিল, বাবা, তোমার কোথায় লেগেছে এ আমি কোথায় এসেছি বলিয়া বৃদ্ধ উঠিয়া বসিবার উপক্রম করিতেই বিনয় সম্মুখে আসিয়া কহিল, উঠবেন না-- একটু বিশ্রাম করুন, ডাক্তার আসছে তখন তাহার সব কথা মনে পড়িল ও তিনি কহিলেন, মাথার এইখানটায় একটু বেদনা বোধ হচ্ছে, কিন্তু গুরুতর কিছুই নয় সেই মুহূর্তেই ডাক্তার মচ্ মচ্ করিতে করিতে আসিয়া উপস্থিত হইলেন; তিনিও বলিলেন, বিশেষ কিছুই নয় একটু গরম দুধ দিয়া অল্প ব্রাণ্ডি খাইবার ব্যবস্থা করিয়া ডাক্তার চলিয়া যাইতেই বৃদ্ধ অত্যন্ত সংকুচিত ও ব্যস্ত হইয়া উঠিলেন"
tagore,"তাঁহার মেয়ে তাহার মনের ভাব বুঝিয়া কহিল, বাবা, ব্যস্ত হচ্ছ কেন"
tagore,ডাক্তারের ভিজিট ও ওষুধের দাম বাড়ি থেকে পাঠিয়ে দেব বলিয়া সে বিনয়ের মুখের দিকে চাহিল
tagore,"সে চক্ষু বড়ো কি ছোটো, কালো কি কটা সে মনেই আসে না-- প্রথম নজরেই মনে হয়, এই দৃষ্টির একটা অসন্দিগ্ধ প্রভাব আছে"
tagore,"তাহাতে সংকোচ নাই, দ্বিধা নাই, তাহা একটা স্থির শক্তিতে পূর্ণ ৷ বিনয় বলিতে চেষ্টা করিল, ভিজিট অতি সামান্য, সেজন্যে-- সে আপনারা-- সে আমি-- মেয়েটি তাহার মুখের দিকে চাহিয়া থাকাতে কথাটা ঠিকমত শেষ করিতেই পারিল না"
tagore,কিন্তু ভিজিটের টাকাটা যে তাহাকে লইতেই হইবে সে সম্বন্ধে কোনো সংশয় রহিল না
tagore,"বৃদ্ধ কহিলেন, দেখুন, আমার জন্যে দরকার নেই-- কন্যা তাহাকে বাধা দিয়া কহিল, কেন বাবা, ডাক্তারবাবু যে বলে গেলেন বৃদ্ধ কহিলেন, ডাক্তাররা অমন বলে থাকে, ওটা ওদের একটা কুসংস্কার"
tagore,"আমার যেটুকু দুর্বলতা আছে একটু গরম দুধ খেলেই যাবে দুধ খাইয়া বল পাইলে বৃদ্ধ বিনয়কে কহিলেন, এবারে আমরা যাই আপনাকে বড়ো কষ্ট দিলুম মেয়েটি বিনয়ের মুখের দিকে চাহিয়া কহিল, একটা গাড়ি-- বৃদ্ধ সংকুচিত হইয়া কহিলেন, আবার কেন ওকে ব্যস্ত করা"
tagore,"আমাদের বাসা তো কাছেই, এটুকু হেটেই যাব মেয়েটি বলিল, না বাবা, সে হতে পারে না বৃদ্ধ ইহার উপর কোনো কথা কহিলেন না এবং বিনয় নিজে গিয়া গাড়ি ডাকিয়া আনিল"
tagore,"গাড়িতে উঠিবার পূর্বে বৃদ্ধ তাহাকে জিজ্ঞাসা করিলেন, আপনার নামটি কী"
tagore,"বৃদ্ধ কহিলেন, আমার নাম পরেশচন্দ্র ভট্টাচার্য"
tagore,কখনো অবকাশমত যদি আমাদের ওখানে যান তো বড়ো খুশি হব মেয়েটি বিনয়ের মুখের দিকে দুই চোখ তুলিয়া নীরবে এই অনুরোধের সমর্থন করিল
tagore,"বিনয় তখনই সেই গাড়িতে উঠিয়া তাহাদের বাড়িতে যাইতে প্রস্তুত ছিল, কিন্তু সেটা ঠিক শিষ্টাচার হইবে কি না ভাবিয়া না পাইয়া দাঁড়াইয়া রহিল"
tagore,"গাড়ি ছাড়িবার সময় মেয়েটি বিনয়কে ছোটো একটি নমস্কার এই জন্য বিনয় একেবারেই প্রস্তুত ছিল না, এইজন্য হতবুদ্ধি হইয়া সে প্রতিনমনস্কার করিতে পারিল না"
tagore,"এইটুকু ত্রুটি লইয়া বাড়িতে ফিরিয়া সে নিজেকে বার বার ধিক্কার দিতে লাগিল ইহাদের সঙ্গে সাক্ষাৎ হইতে বিদায় হওয়া পর্যন্ত নিজের আচরণ সমস্তটা আলোচনা করিয়া দেখিল ; মনে হইল, আগাগোড়া তাহার সমস্ত ব্যবহারেই অসভ্যতা প্রকাশ পাইয়াছে"
tagore,"কোন্ কোন্ সময়ে কী করা উচিত ছিল, কী বলা উচিত ছিল, তাহা লইয়া মনে মনে কেবলই বৃথা আন্দোলন করিতে লাগিল ঘরে ফিরিয়া আসিয়া দেখিল, যে রুমাল দিয়া মেয়েটি তাহার বাপের মুখ মুছাইয়া দিয়াছিল সেই রুমালটি বিছানার উপর পড়িয়া আছে-- সেটা তাড়াতাড়ি তুলিয়া লইল ৷ তাহার মনের মধ্যে বাউলের সুরে এ গানটা বাজিতে লাগিল-- খাঁচার ভিতর অচিন পাখি কমনে আসে যায়"
tagore,"বেলা বাড়িয়া চলিল, বর্ষার রৌদ্র প্রখর হইয়া উঠিল, গাড়ির স্রোত আপিসের দিকে বেগে ছুটিতে লাগিল, বিনয় তাহার দিনের কোনো কাজেই মন দিতে পারিল না"
tagore,এমন অপূর্ব আনন্দের সঙ্গে এমন নিবিড় বেদনা তাহার বয়সে কখনো সে ভোগ করে নাই
tagore,"তাহার এই ক্ষুদ্র বাসা এবং চারি দিকের কুৎসিত কলিকাতা মায়াপুরীর মতো হইয়া উঠিল; যে রাজ্যে অসম্ভব সম্ভব হয়, অসাধ্য সিদ্ধ হয় এবং অপরূপ রূপ লইয়া দেখা দেয়, বিনয় যেন সেই নিয়ম-ছাড়া রাজ্যে ফিরিতেছে"
tagore,"এই বর্ষাপ্রভাতের রৌদ্রের দীপ্ত আভা তাহার মস্তিষ্কের মধ্যে প্রবেশ করিল, তাহার রক্তের মধ্যে প্রবাহিত হইল, তাহার অন্তঃকরণের সম্মুখে একটা জ্যোতির্ময় যবনিকার মতো পড়িয়া প্রতিদিনের জীবনের তুচ্ছতাকে একেবারে আড়াল করিয়া দিল"
tagore,"বিনয়ের ইচ্ছা করিতে লাগিল নিজের পরিপূর্ণতাকে আশ্চর্যরূপে প্রকাশ করিয়া দেয়, কিন্তু তাহার কোনো উপায় না পাইয়া তাহার চিত্ত পীড়িত হইতে লাগিল অত্যন্ত সামান্য লোকের মতোই সে আপনার পরিচয় দিয়াছে-- তাহার বাসাটা অত্যন্ত তুচ্ছ, জিনিসপত্র নিতান্ত এলোমেলো, বিছানাটা পরিষ্কার নয়, কোনো-কোনো দিন তাহার ঘরে সে ফুলের তোড়া সাজাইয়া রাখে, কিন্তু এমনি দুর্ভাগ্য-- সেদিন তাহার ঘরে একটা ফুলের পাপড়িও ছিল না"
tagore,"সকলেই বলে বিনয় সভাস্থলে মুখে মুখে যেরূপ সুন্দর বক্তৃতা করিতে পারে কালে সে একজন মস্ত বক্তা হইয়া উঠিবে, কিন্তু সেদিন সে এমন একটা কথাও বলে নাই যাহাতে তাহার বুদ্ধির কিছুমাত্র প্রমাণ হয়"
tagore,"তাহার কেবলই মনে হইতে লাগিল, 'যদি এমন হইতে পারিত যে সেই বড়ো গাড়িটা যখন তাহাদের গাড়ির উপর আসিয়া পড়িবার উপক্রম করিতেছে আমি বিদ্যুদ্বেগে রাস্তার মাঝখানে আসিয়া অতি অনায়াসে সেই উদ্দাম জুড়িঘোড়ার লাগাম ধরিয়া থামাইয়া দিতাম"
tagore,নিজের সেই কাল্পনিক বিক্রমের ছবি যখন তাহার মনের মধ্যে জাগ্রত হইয়া উঠিল তখন একবার আয়নায় নিজের চেহারা না দেখিয়া থাকিতে পারিল না
tagore,এমন সময় দেখিল একটি সাত-আট বছরের ছেলে রাস্তায় দাঁড়াইয়া তাহার বাড়ির নম্বর দেখিতেছে
tagore,"বিনয় উপর হইতে বলিল, এই-যে, এই বাড়িই বটে ছেলেটি যে তাহারই বাড়ির নম্বর খুঁজিতেছিল সে সম্বন্ধে তাহার মনে সন্দেহমাত্র হয় নাই"
tagore,তাড়াতাড়ি বিনয় সিঁড়ির উপর চটিজুতা চট্ করিতে করিতে নীচে নামিয়া গেল-- অত্যন্ত আগ্রহের সঙ্গে ছেলেটিকে ঘরের মধ্যে লইয়া তাহার মুখের দিকে চাহিল
tagore,"সে কহিল, দিদি আমাকে পাঠিয়ে দিয়েছে এই বলিয়া হাতে এক পত্র দিল"
tagore,"বিনয় চিঠিখানা লইয়া প্রথমে লেফাফার উপরটাতে দেখিল, পরিষ্কার মেয়েলি ছাদের ইংরেজি অক্ষরে তাহার নাম লেখা ভিতরে চিঠিপত্র কিছুই নাই, কেবলই কয়েকটি টাকা আছে"
tagore,ছেলেটি চলিয়া যাইবার উপক্রম করিতেই বিনয় তাহাকে কোনোমতেই ছাড়িয়া দিল না
tagore,"তাহার গলা ধরিয়া তাহাকে দোতলার ঘরে লইয়া গেল ছেলেটির রঙ তাহার দিদির চেয়ে কালো, কিন্তু মুখের ছাদে কতকটা সাদৃশ্য আছে"
tagore,তাহাকে দেখিয়া বিনয়ের মনে ভারি একটা স্নেহ এবং আনন্দ জন্মিল
tagore,"সে ঘরে ঢুকিয়া দেয়ালে একটা ছবি দেখিয়াই জিজ্ঞাসা করিল, এ কার ছবি"
tagore,"বিনয় কহিল, এ আমার একজন বন্ধুর ছবি ছেলেটি জিজ্ঞাসা করিল, বন্ধুর ছবি"
tagore,"বিনয় হাসিয়া কহিল, তুমি তাকে চিনবে না"
tagore,"আমার বন্ধু গৌরমোহন, তাকে গোরা বলি"
tagore,"আমরা ছেলেবেলা থেকে একসঙ্গে পড়েছি এখনো পড়েন না, এখন আর পড়ি নে আপনার স--ব পড়া হয়ে গেছে"
tagore,"বিনয় এই ছোটো ছেলেটির কাছেও গর্ব করিবার প্রলোভন সম্বরণ করিতে না পারিয়া কহিল, হা সব পড়া হয়ে গেছে"
tagore,"ছেলেটি বিস্মিত হইয়া একটু নিশ্বাস ফেলিল ৷ সে বোধ হয় ভাবিল, এত বিদ্যা সেও কত দিনে শেষ করিতে পারিবে"
tagore,"আমার নাম শ্রীসতীশচন্দ্র মুখোপাধ্যায় বিনয় বিস্মিত হইয়া কহিল, মুখোপাধ্যায়"
tagore,তাহার পরে একটু একটু করিয়া পরিচয় পাওয়া গেল৷ পরেশবাবু ইহাদের পিতা নহেন-- তিনি ইহাদের দুই ভাইবোনকে ছেলেবেলা হইতে পালন করিয়াছেন ইহার দিদির নাম আগে ছিল রাধারানী-- পরেশবাবুর স্ত্রী তাহা পরিবর্তন করিয়া 'সুচরিতা' নাম রাখিয়াছেন
tagore,"দেখিতে দেখিতে বিনয়ের সঙ্গে সতীশের খুব ভাব হইয়া গেল সতীশ যখন বাড়ি যাইতে উদ্যত হইল বিনয় কহিল, তুমি একলা যেতে পারবে"
tagore,"সে গর্ব করিয়া কহিল, আমি তো একলা যাই"
tagore,"বিনয় কহিল, আমি তোমাকে পৌঁছে দিই গে তাহার শক্তির প্রতি বিনয়ের এই সন্দেহ দেখিয়া সতীশ হইয়া কহিল, কেন, আমি তো একলা যেতে পারি এই বলিয়া তাহার একলা যাতায়াতের অনেকগুলি বিস্ময়কর দৃষ্টান্তের সে উল্লেখ করিতে লাগিল"
tagore,কিন্তু তবু যে বিনয় কেন তাহার বাড়ির দ্বার পর্যস্ত তাহার সঙ্গে গেল তাহার ঠিক কারণটি বালক বুঝিতে পারিল না
tagore,"সতীশ জিজ্ঞাসা করিল, আপনি ভিতরে আসবেন না"
tagore,"বিনয় সমস্ত মনকে দমন করিয়া কহিল, আর-এক দিন আসব বাড়ি ফিরিয়া আসিয়া বিনয় সেই শিরোনামা-লেখা লেফাফা পকেট হইতে বাহির করিয়া অনেকক্ষণ দেখিল-- প্রত্যেক অক্ষরের টান ও ছাদ একরকম মুখস্থ হইয়া গেল-- তার পরে টাকা-সমেত সেই লেফাফা বাক্সের মধ্যে যত করিয়া রাখিয়া দিল এ কয়টা টাকা যে কোনো দুঃসময়ে খরচ করিবে এমন সম্ভাবনা রহিল না"
tagore,গোরা বর্ষার সন্ধ্যায় আকাশের অন্ধকার যেন ভিজিয়া ভারী হইয়া পড়িয়াছে
tagore,বর্ণ হীন বৈচিত্র্যহীন মেঘের নিঃশব্দ শাসনের নীচে কলিকাতা শহর একটা প্রকাণ্ড নিরানন্দ কুকুরের মতো লেজের মধ্যে মুখ গুজিয়া পাকাইয়া চুপ করিয়া পড়িয়া আছে
tagore,কাল সন্ধ্যা হইতে টিপ টিপ করিয়া কেবলই বর্ষণ হইয়াছে ; সে বৃষ্টিতে রাস্তার মাটিকে কাদা করিয়া তুলিয়াছে কিন্তু কাদাকে ধুইয়া ভাসাইয়া লইয়া যাইবার মতো বল প্রকাশ করে নাই
tagore,"আজ বেলা চারটে হইতে বৃষ্টি বন্ধ আছে, কিন্তু মেঘের গতিক ভালো নয়"
tagore,এইরূপ আসন্ন বৃষ্টির আশঙ্কায় সন্ধ্যাবেলায় নির্জন ঘরের মধ্যে যখন মন টেকে না এবং বাহিরেও যখন আরাম পাওয়া যায় না সেই সময়টাতে দুটি লোক একটি তেতলা বাড়ির স্যাৎংসেতে ছাতে দুটি বেতের মোড়ার উপর বসিয়া আছে
tagore,"এই দুই বন্ধু যখন ছোটো ছিল তখন ইস্কুল হইতে ফিরিয়া আসিয়া এই ছাতে ছুটাছুটি খেলা করিয়াছে; পরীক্ষার পূর্বে উভয়ে চীৎকার করিয়া পড়া আবৃত্তি করিতে করিতে এই ছাতে দ্ুতপদে পাগলের মতো পায়চারি করিয়া বেড়াইয়াছে ; গ্রীষ্মকালে কালেজ হইতে ফিরিয়া রাত্রে এই ছাতের উপরেই আহার করিয়াছে, তার পরে করিতে করিতে কতদিন রাত্রি দুইটা হইয়া গেছে এবং সকালে রৌদ্র আসিয়া যখন তাহাদের মুখের উপর পড়িয়াছে তখন চমকিয়া জাগিয়া উঠিয়া দেখিয়াছে, সেইখানেই মাদুরের উপরে দুইজন ঘুমাইয়া পড়িয়াছিল কালেজে পাস করা যখন একটাও আর বাকি রহিল না তখন এই ছাতের উপরে মাসে একবার করিয়া যে হিন্দুহিতৈযী সভার অধিবেশন হইয়া আসিয়াছে এই দুই বন্ধুর মধ্যে একজন তাহার সভাপতি এবং আর-এক জন তাহার সেক্রেটারি যে ছিল সভাপতি তাহার নাম গৌরমোহন ; তাহাকে আতআয়বন্ধুরা গোরা বলিয়া ডাকে সে চারি দিকের সকলকে যেন খাপছাড়া রকমে ছাড়াইয়া উঠিয়াছে"
tagore,তাহাকে তাহার কালেজের পণ্ডিতমহাশয় রজতগিরি বলিয়া ডাকিতেন
