author,text
sarat chandra chattopadhyay,"বলিল, কোথাও রেখে দিয়ে যাও ললিতা রাখিয়া দিল না, হাতে করিয়া চুপ করিয়া দীড়াইয়া রহিল"
sarat chandra chattopadhyay,"শেখর না চাহিয়াও বুঝিতেছিল, ললিতা যায় নাই- দাঁড়াইয়া আছে মিনিট দুই-তিন নিঃশব্দে থাকিয়া বলিল, কতক্ষণ দাড়িয়ে থাকবে ললিতা, আমার দেরি আছে, রেখে নীচে যাও ললিতা চুপ করিয়া দীড়াইয়া মনে মনে রাগিতেছিল, মৃদুস্বরে বলিল, থাক দেরি, আমারো নীচে কোন কাজ নেই শেখর চোখ চাহিয়া হাসিয়া বলিল, এই যে কথা বেরিয়েছে"
sarat chandra chattopadhyay,নীচে কাজ না থাকে ও-বাড়িতে আছে
sarat chandra chattopadhyay,"তাও না থাকে, তার পরের বাড়িতেও আছে"
sarat chandra chattopadhyay,বাড়ি ত তোমার একটি নয় ললিতে
sarat chandra chattopadhyay,"বলিয়া রাগ করিয়া ললিতা খাবারের থালাটা দুম করিয়া টেবিলে রাখিয়া দিয়া হনহন করিয়া বাহির হইয়া গেল শেখর চেচাইয়া বলিল, সন্ধ্যের পরে একবার এসো একশ-বার আমি ওপর-নীচে করতে পারিনে, বলিয়া ললিতা চলিয়া গেল নীচে আসিবামাত্রই মা বলিলেন, দাদাকে তোর খাবার দিয়ে এলি, পান দিয়ে এলিনে রে"
sarat chandra chattopadhyay,"আমার ক্ষিদে পেয়েচে মা, আমি আর পারিনে, আর কেউ দিয়ে আসুক, বলিয়া ললিতা বসিয়া পড়িল"
sarat chandra chattopadhyay,"মা তাহার রুষ্ট মুখের পানে চাহিয়া একটুখানি হাসিয়া বলিলেন, আচ্ছা, তুই খেতে ব'স, ঝিকে পাঠিয়ে ললিতা প্রত্যুত্তর না করিয়া খাইতে বসিয়া গেল সে থিয়েটার দেখিতে যায় নাই--তবুও শেখর তাহাকে বকিয়াছিল, এই রাগে সে চার-পাঁচ দিন শেখরকে দেখা দেয় নাই, অথচ সে অফিসে চলিয়া গেলে দুপুরবেলা গিয়া ঘরের কাজ করিয়া দিত শেখর নিজের ভুল বুঝিতে পারিয়া তাহাকে দু'দিন ডাকিয়া পাঠাইয়াছিল, তথাপি সে যায় নাই চতুর্থ পরিচ্ছেদ এ পাড়ার একজন অতিবৃদ্ধ ভিক্ষুক মাঝে মাঝে ভিক্ষা করিতে আসিত, তাহার উপর ললিতার বড় দয়া ছিল, আসিলেই তাহাকে একটি করিয়া টাকা দিত টাকাটি হাত পাইয়া সে অপূর্ব এবং অসম্ভব আশীর্বাদ উচ্চারণ করিতে থাকিত, সেইগুলি শুনিতে সে অতিশয় ভালবাসিত সে বলিত, ললিতা পূর্বজন্যে তাহার আপনার মা ছিল, এবং ইহা সে ললিতাকে দেখিবামাত্রই কেমন করিয়া চিনিতে পারিয়াছিল ৷ সেই বুড়া ছেলেটি তাহার আজ সকালেই দ্বারে আসিয়া ডাক দিল, আমার মা-জননী কোথায় গো"
sarat chandra chattopadhyay,সন্তানের আহ্বানে আজ ললিতা কিছু বিব্রত হইয়া পড়িল
sarat chandra chattopadhyay,"এখন শেখর ঘরে আছে, সে টাকা আনিতে যায় কিরূপে"
sarat chandra chattopadhyay,"এদিক-সেদিক চাহিয়া মামীর কাছে গেল মামী এইমাত্র ঝির সহিত বকাবকি করিয়া বিরক্ত-মুখে রীধিতে বসিয়াছিলেন, তাহাকে কিছু না বলিতে পারিয়া সে ফিরিয়া আসিয়া মুখ বাড়াইয়া দেখিল, ভিক্ষুক দোরগোড়ায় লাঠিটি ঠেস দিয়া রাখিয়া বেশ চাপিয়া বসিয়াছে"
sarat chandra chattopadhyay,"ইতিপূর্বে ললিতা কখনও তাহাকে নিরাশ করে নাই, আজ শুধুহাতে ফিরাইয়া দিতে তাহার মন সরিল না"
sarat chandra chattopadhyay,"ভিক্ষুক আবার ডাক দিল আযন্নাকালী ছুটিয়া আসিয়া সংবাদ দিল, সেজদি, তোমার সেই ছেলে এসেচে ললিতা বলিল, কালী, একটা কাজ কর না ভাই আমার হাতজোড়া, তুই একটিবার ছুটে গিয়ে শেখরদার কাছ থেকে একটি টাকা নিয়ে আয় কালী ছুটিয়া চলিয়া গেল, খানিক পরে তেমনি ছুটিয়া আসিয়া ললিতার হাতে একটা টাকা দিয়া বলিল, এই নাও ললিতা জিজ্ঞাসা করিল, শেখরদা কি বললে রে"
sarat chandra chattopadhyay,"আমাকে বললে চাপকানের পকেট থেকে টাকা নিতে, আর নিয়ে এলুম আর কিছু বললে না"
sarat chandra chattopadhyay,"না, আর কিচ্ছু না, বলিয়া আন্নাকালী ঘাড় নাড়িয়া খেলা করিতে চলিয়া গেল ললিতা ভিক্ষুক বিদায় করিল; কিন্তু অন্যদিনের মত দাঁড়াইয়া থাকিয়া তাহার বাক্যচ্ছটা শুনিতে পারিল না- ভালই লাগিল এ কয়দিন তাহাদের আড্ডা পূর্ণ তেজে চলিতেছিল আজ দুপুরবেলা ললিতা গেল না, মাথা ধরিয়াছে বলিয়া শুইয়া রহিল আজ সত্য সত্যই তাহার ভারী মন খারাপ হইয়া গিয়াছিল বিকালবেলা কালীকে কাছে ডাকিয়া বলিল, কালী, তুই পড়া বলে নিতে শেখরদার ঘরে আর যাসনে"
sarat chandra chattopadhyay,"কালী মাথা নাড়িয়া বলিল, হী যাই"
sarat chandra chattopadhyay,আমার কথা শেখরদা জিজ্ঞেস করে না
sarat chandra chattopadhyay,"হী, হা, পরশু করেছিল তুমি দুপুরবেলা তাস খেল কিনা"
sarat chandra chattopadhyay,"ললিতা উদ্বিগ্ন হইয়া প্রশ্ন করিল, তুই কি বললি"
sarat chandra chattopadhyay,"কালী বলিল, তুমি দুপুরবেলা চারুদিদিদের বাড়ি তাস খেলতে যাও, তাই বললুম শেখরদা বললে, কে কে খেলে"
sarat chandra chattopadhyay,"আমি বললুম, তুমি আর সই-মা, চারুদিদি আর তার মামা আচ্ছা, তুমি ভাল খেলো, না চারুদিদির মামা ভাল খেলে সেজদি"
sarat chandra chattopadhyay,"সই-মা বলে তুমি ভালো খেলো, না"
sarat chandra chattopadhyay,"ললিতা সে কথার জবাব না দিয়া হঠাৎ অত্যন্ত বিরক্ত হইয়া বলিল, তুই অত কথা বলতে গেলি কেন"
sarat chandra chattopadhyay,"সব কথায় তোর কথা কওয়া চাই, আর কোনদিন তোকে আমি কিচ্ছু দেব না, বলিয়া রাগ করিয়া চলিয়া গেল৷ কালী অবাক হইয়া গেল তাহার এই আকস্মিক ভাবপরিবর্তনের হেতু সে কিছুই বুঝিল না মনোরমার তাস খেলা দু'দিন বন্ধ হইয়াছে- ললিতা আসে না"
sarat chandra chattopadhyay,"তাহাকে দেখিয়া অবধি গিরীন্দ্র যে আকৃষ্ট হইয়াছিল, তাহা প্রথম হইতেই মনোরমা সন্দেহ করিয়াছিলেন, তাহার সেই সন্দেহ আজ সুদৃঢ় হইল এই দুইদিন গিরীন কি একরকম উৎসুক ও অন্যমনস্ক হইয়াছিল বেড়াইতে যাইত না, যখন তখন বাড়ির ভিতরে আসিয়া এঘর-ওঘর করিত, আজ দুপুরবেলা আসিয়া বলিল, দিদি, আজও খেলা হবে না"
sarat chandra chattopadhyay,"মনোরমা বলিলেন, কি করে হবে গিরিন, লোক কৈ"
sarat chandra chattopadhyay,"না হয়, আয় আমরা তিনজনেই খেলি"
sarat chandra chattopadhyay,"গিরীন নিরুৎসাহভাবে বলিল, তিনজনে কি খেলা হয় দিদি"
sarat chandra chattopadhyay,"ও-বাড়ির ললিতাকে একবার ডাকতে পাঠাও সে আসবে গিরীন বিমর্ষ হইয়া জিজ্ঞাসা করিল, কেন, আসবে না, ওদের বাড়িতে মানা ক'রে দিয়েচে বোধ হয়, না"
sarat chandra chattopadhyay,"মনোরমা ঘাড় নাড়িয়া বলিলেন, না, ওর মামা-মামী সে-রকম মানুষ নয়- সে নিজেই আসে না"
sarat chandra chattopadhyay,"গিরীন হঠাৎ খুশী হইয়া বলিল, তা হলে তুমি নিজে আজ একবার গেলেই আসবেন,- কথাটা বলিয়া ফেলিয়া সে নিজের মনেই ভারী অপ্রতিভ হইয়া গেল৷ মনোরমা হাসিয়া ফেলিলেন,- আচ্ছা, তাই যাই, বলিয়া চলিয়া গেলেন এবং খানিক পরে ললিতাকে ধরিয়া আনিয়া তাস পাড়িয়া বসিলেন"
sarat chandra chattopadhyay,"দু'দিন খেলা হয় নাই, আজ অল্প সময়ের মধ্যেই বেশ জমিয়া গেল ললিতারা জিতিতেছিল ঘন্টা-দুই পরে সহসা কালী আসিয়া দাঁড়াইয়া বলিল, সেজদি, শেখরদা ডাকচেন- জলদি"
sarat chandra chattopadhyay,"ললিতার মুখ হইয়া গেল, তাস-দেওয়া বন্ধ করিয়া বলিল, শেখরদা অফিসে যাননি"
sarat chandra chattopadhyay,"কি জানি, চলে এসেচেন, বলিয়া সে ঘাড় নাড়িয়া প্রস্থান করিল ললিতা তাস রাখিয়া দিয়া মনোরমার মুখপানে চাহিয়া বলিল, যাই সই-মা মনোরমা তাহার হাত ধরিয়া বলিলেন, সে কি রে, আর দু-হাত দেখে ললিতা ব্যস্ত হইয়া উঠিয়া দীড়াইয়া বলিল, না সই-মা, ইনি তা হলে বড় রাগ করবেন, বলিয়া দ্রুতপদে চলিয়া গেল"
sarat chandra chattopadhyay,"গিরীন প্রশ্ন করিল, শেখরদাদা আবার কে দিদি"
sarat chandra chattopadhyay,"মনোরমা বলিলেন, এ যে সুমুখের ফটকওয়ালা বড় বাড়িটা গিরীন ঘাড় নাড়িয়া বলিল, ও- ওই বাড়ি"
sarat chandra chattopadhyay,"মনোরমা মেয়ের মুখের পানে চাহিয়া একটুখানি হাসিয়া বলিলেন, আত্মীয় কেমন"
sarat chandra chattopadhyay,ললিতাদের এ ভিটেটুকু পর্যন্ত বুড়ো আত্মসাৎ করবার ফিকিরে আছেন
sarat chandra chattopadhyay,"গিরীন আশ্চর্য হইয়া চাহিয়া রহিল মনোরমা তখন গল্প করিতে লাগিলেন, কেমন করিয়া গত বৎসর টাকার অভাবে গুরুচরণবাবুর মেজমেয়ের বিবাহ হইতেছিল না, পরে অসম্ভব সুদে নবীন রায় টাকা ধার দিয়া বাড়িখানি বাধা রাখিয়াছেন এ টাকা কোনোদিন শোধ হইবে না এবং অবশেষে বাড়িটা নবীন রায়ই গ্রহণ করিবেন"
sarat chandra chattopadhyay,"মনোরমা সমস্ত কথা বলিয়া পরিশেষে মন্তব্য প্রকাশ করিলেন, আন্তরিক ইচ্ছা গুরুচরণবাবুর ভাঙ্গা বাড়িটি ভাঙ্গিয়া ফেলিয়া এখানে ছোট ছেলে শেখরের জন্যে একটি বড় রকমের বাড়ি তৈরি করেন- দুই ছেলের দুই আলাদা বাড়ি মতলব মন্দ নয়"
sarat chandra chattopadhyay,"ইতিহাস শুনিয়া গিরীনের ক্লেশ বোধ হইতেছিল, জিজ্ঞাসা করিল, আচ্ছা দিদি, গুরুচরণবাবুর আরও ত মেয়ে আছে, তাদেরি বা বিয়ে কি করে দেবেন"
sarat chandra chattopadhyay,"মনোরমা বলিলেন, নিজের ত আছেই, তা ছাড়া ললিতা ওর বাপ-মা নেই, সমস্ত ভার এ গরীবের ওপর ৷ বড় হয়ে উঠেচে, এই বছরের মধ্যে বিয়ে না দিলেই নয়"
sarat chandra chattopadhyay,"ওদের সমাজে সাহায্য করতে কেউ নেই, জাত নিতে সবাই আছে- আমরা বেশ আছি গিরীন গিরীন চুপ করিয়া রহিল, তিনি বলিতে লাগিলেন, সেদিন ললিতার কথা নিয়েই ওর মামী আমার কাছে কেঁদে ফেললে- কি করে যে কি হবে তার কিছুই স্থির নেই- ওর ভাবনা ভেবেই গুরুচরণবাবুর পেটে অনু-জল যায় না, হা গিরীন, মুঙ্গেরে তোদের কোন বন্ধুবান্ধব এমন নেই যে, শুধু মেয়ে দেখে বিয়ে করে"
sarat chandra chattopadhyay,"অমন মেয়ে কিন্তু পাওয়া শক্ত গিরীন বিষণ্নভাবে মৃদু হাসিয়া বলিল, বন্ধুবান্ধব আর পাবো কোথায় দিদি, তবে টাকা দিয়ে আমি সাহায্য করতে পারি গিরীনের পিতা ডাক্তারি করিয়া অনেক টাকা এবং বিষয়-সম্পত্তি রাখিয়া গিয়াছেন, সে-সমস্তরই এখন সে মালিক"
sarat chandra chattopadhyay,"মনোরমা বলিলেন, টাকা তুই ধার দিবি"
sarat chandra chattopadhyay,"ধার আর কি দেব দিদি- ইচ্ছে হয়, উনি শোধ দেবেন, না হয় নাই দেবেন"
sarat chandra chattopadhyay,"মনোরমা বিস্তিত হইলেন বলিলেন, তোর টাকা দিয়ে লাভ"
sarat chandra chattopadhyay,"ওরা আমাদের আত্মীয়ও নয়, সমাজের লোকও নয়- এমনি কে কাকে টাকা দেয়"
sarat chandra chattopadhyay,"গিরীন তাহার বোনের মুখের পানে চাহিয়া হাসিতে লাগিল, তার পরে কহিল, সমাজের লোক নাই হলেন, বাঙ্গালী"
sarat chandra chattopadhyay,"ওঁর একান্ত অভাব, আর আমার বিস্তর তুমি একবার বলে দেখো না দিদি, উনি যদি নিতে রাজী হন, আমি দিতে পারি"
sarat chandra chattopadhyay,"ললিতা তাদেরও কেউ নয়, আমাদেরও কেউ নয়- তার বিয়ের সমস্ত খরচ না হয় আমিই দেব তাহার কথা শুনিয়া মনোরমা বিশেষ হইলেন না"
sarat chandra chattopadhyay,"ইহাতে তাহার নিজের ক্ষতিবৃদ্ধি কিছুই নাই বটে, তথাপি এত টাকা একজন আর একজনকে দিতেছে দেখিলে অনেক স্ত্রীলোকই প্রসন্ন-চিত্তে গ্রহণ করিতে পারে চারু এতক্ষণ চুপ করিয়া শুনিতেছিল, সে মহা খুশী হইয়া লাফাইয়া উঠিল, বলিল, তাই দাও মামা, আমি সই-মাকে বলে আসচি ৷ তাহার মা ধমক দিয়া বলিলেন, তুই থাম চারু, ছেলেমানুষ--এ-সব কথায় থাকিস বলতে হয় আমিই বলব গিরীন কহিল, তাই বলো দিদি পরশু রাস্তার উপর দাড়িয়ে গুরুচরণবাবুর সঙ্গে একটুখানি আলাপ হয়েছিল, কথায়বার্তায় মনে হল- বেশ সরল লোক; তুমি কি বল"
sarat chandra chattopadhyay,"মনোরমা বলিলেন, আমিও তাই বলি, সবাই তাই বলে ওঁরা স্বামী-স্ত্রী দু'জনেই বড় সাদাসিধে মানুষ সেইজন্যেই ত দুঃখ হয় গিরীন, অমন লোকটিকে হয়ত বাড়িঘর ছেড়ে নিরাশ্রয় হতে হবে"
sarat chandra chattopadhyay,"তার সাক্ষী দেখলি নে গিরীন, শেখরবাবু ডাকচেন বলতেই ললিতা কি-রকম তাড়াতাড়ি উঠে পালালো, বাড়িসুদ্ধ লোক ওদের কাছে যেন বিক্রি হয়ে আছে"
sarat chandra chattopadhyay,"কিন্তু, যত খোশামোদই করুক না কেন, নবীন রায়ের হাতে গিয়ে একবার যখন পড়েচে, রেহাই পাবে, এ ভরসা কেউ করে না"
sarat chandra chattopadhyay,"গিরীন জিজ্ঞাসা করল, তা হলে বলবে ত দিদি"
sarat chandra chattopadhyay,"দিয়ে যদি তুই উপকার করতে পারিস, ভালই ত বলিয়াই একটুখানি হাসিয়া বলিলেন, আচ্ছা, তোরই বা এত চাড় কেন গিরীন"
sarat chandra chattopadhyay,"চাড় আর কি দিদি, দুঃখ-কষ্টে পরস্পরের সাহায্য করতেই হয়, বলিয়া সে ঈষৎ সলজ্জ-মুখে প্রস্থান করিল দ্বারের বাহিরে গিয়াই আবার ফিরিয়া আসিয়া বসিল"
sarat chandra chattopadhyay,"তাহার দিদি বলিলেন, আবার বসলি যে"
sarat chandra chattopadhyay,"গিরীন হাসিমুখে বলিল, অত যে গাইলে দিদি, হয়ত সব সত্যি নয়"
sarat chandra chattopadhyay,"মনোরমা বিস্মিত হইয়া বলিলেন, কেন"
sarat chandra chattopadhyay,"গিরীন বলিতে লাগিল, ওদের ললিতা যেরকম টাকা খরচ করে সে ত দুঃখীর মত মোটেই নয় দিদি"
sarat chandra chattopadhyay,"সেদিন আমরা থিয়েটার দেখতে গেলুম, ও নিজে গেল না, তবু দশ টাকা ওর বোনকে দিয়ে পাঠিয়ে দিলে চারুকে জিজ্ঞেস কর না, কিরকম খরচ করে; মাসে কুড়ি-পঁচিশ টাকার কম ওর নিজের খরচই চলে না যে"
sarat chandra chattopadhyay,"চারু বলিল, সত্যি মা ও-সব শেখরবাবুর টাকা, শুধু এখন নয়, ছেলেবেলা থেকে ওই শেখরদার আলমারি খুলে টাকা নিয়ে আসে- কেউ ছিল বলে মনোরমা মেয়ের দিকে চাহিয়া সন্ধিগ্ধভাবে জিজ্ঞসা করিলেন, টাকা আনে শেখরবাবু জানেন"
sarat chandra chattopadhyay,"চারু মাথা নাড়িয়া বলিল, জানেন, সুমুখেই চাবি খুলে নিয়ে আসে গেল মাসে আন্নাকালীর পুতুলের বিয়েতে অত টাকা কে দিলে"
sarat chandra chattopadhyay,"সবই ত সই দিলে মনোরমা ভাবিয়া বলিলেন, কি জানি কিন্তু এ-কথাও ঠিক বটে, বুড়োর মত ছেলেরা অমন চামার নয়- ওরা সব মায়ের ধাত পেয়েচে- তাই দয়াধর্ম আছে"
sarat chandra chattopadhyay,"তা ছাড়া, ললিতা মেয়েটি নাকি খুব ভাল, ছেলেবেলা থেকে কাছে কাছে থাকে, দাদা বলে ডাকে, তাই ওকে মায়া-মমতাও সবাই করে"
sarat chandra chattopadhyay,"চারু, তুই ত যাওয়া-আসা করিস, ওদের শেখরের এই মাঘ মাসে নাকি বিয়ে হবে"
sarat chandra chattopadhyay,"শুনেচি, বুড়ো অনেক টাকা পাবে চারু বলিল, হী মা, এই মাঘ মাসেই হবে- সব ঠিক হয়ে গেছে"
sarat chandra chattopadhyay,"পঞ্চম পরিচ্ছেদ গুরুচরণ লোকটি সেই ধাতের মানুষ- যাহার সহিত যে-কোনও বয়সের লোক অসমঙ্কোচে আলাপ করিতে পারে দুই-চারিদিনের আলাপে গিরীনের সহিত তাহার একটা স্থায়ী সখ্যতা জনিযয়া গিয়াছিল গুরুচরণের চিত্তের বা মনের কিছুমাত্র দৃঢ়তা ছিল না বলিয়া তর্ক করিতেও তিনি যেমন ভালবাসিতেন, তর্কে পরাজিত হইলেও তেমনি কিছুমাত্র অসন্তোষ প্রকাশ করিতেন না"
sarat chandra chattopadhyay,"সন্ধ্যার পর চা খাইবার নিমন্ত্রণ তিনি গিরীনকে করিয়া রাখিয়াছিলেন অফিস হইতে ফিরিতেই তাহার দিবা অবসান হইয়া যাইত হাত-মুখ ধুইয়া বলিতেন, ললিতে, চা তৈরি হ'লো মা"
sarat chandra chattopadhyay,"কালী, যা যা, তোর গিরীনমামাকে এইবার ডেকে আন তারপর উভয়ে চা-খাওয়া এবং তর্ক চলিতে থাকিত ললিতা কোন কোন দিন মামার আড়ালে বসিয়া চুপ করিয়া শুনিত সেদিন গিরীনের যুক্তিতর্ক শতমুখে উৎসারিত হইতে থাকিত প্রায়ই আধুনিক সমাজের বিরুদ্ধেই হইত সমাজের হৃদয়হীনতা, অসঙ্গত উপদ্রব এবং অত্যাচার--এ-সমস্তই সত্য কথা একে ত সমর্থন করিবার বাস্তবিক কিছু নাই, তাহাতে গুরুচরণের উৎপীড়িত অশান্ত হৃদয়ের সহিত গিরীনের কথাগুলা বড়ই খাপ খাইত তিনি শেষকালে ঘাড় নাড়িয়া বলিতেন, ঠিক কথা গিরীন কার ইচ্ছে আর না করে নিজের মেয়েদের যথাসময়ে ভাল জায়গায় বিয়ে দিতে, কিন্তু দিই কি করে"
sarat chandra chattopadhyay,"সমাজ বলচেন দাও বিয়ে মেয়ের বয়স হয়েচে, কিন্তু দেবার বন্দোবস্ত করে ত দিতে পারেন যা বলেচ গিরীন, এই আমাকে দিয়েই দ্যাখ না কেন, বাড়িটুকু পর্যন্ত বন্ধক পড়েচে, দুদিন পরে ছেলেমেয়ের হাত ধরে পথে গিয়ে দাড়াতে হবে সমাজ তখন ত বলবেন না, এসো, আমার বাড়িতে আশ্রয় নাও বল হে"
sarat chandra chattopadhyay,"গিরীন হয়ত চুপ করিয়া থাকিত, গুরুচরণ নিজেই বলিতেন, খুব সত্য কথা এমন সমাজ থেকে জাত যাওয়াই মঙ্গল খাই না খাই, শান্তিতে থাকা যায়"
sarat chandra chattopadhyay,"যে সমাজ দুঃখীর দুঃখ বোঝে না, বিপদে সাহস দেয় না, শুধু চোখ রাঙ্গায় আর গলা চেপে ধরে সে সমাজ আমার নয়, আমার মত গরীবেরও নয়-এ সমাজ বড়লোকের জন্যে ভাল, তারাই থাক, আমাদের কাজ নাই বলিয়া গুরুচরণ সহসা চুপ করিতেন যুক্তিতর্কগুলি ললিতা শুধুই মন দিয়া শুনিত না, রাত্রে বিছানায় শুইয়া যতক্ষণ ঘুম না আসিত নিজের মনে বিচার করিয়া দেখিত প্রতি কথাটি তাহার মনের উপর গভীরভাবে মুদ্রিত হইয়া উঠিতেছিল সে মনে মনে বলিত, যথার্থই গিরীনবাবুর কথাগুলি অতিশয় ন্যায়সঙ্গত মামাকে সে অত্যন্ত ভালবাসিত, সেই মামার স্বপক্ষে টানিয়া গিরীন যাহাই কিছু বলিত, সমস্তই তাহার কাছে অভ্রান্ত সত্য বলিয়া মনে হইত তাহার মামা, বিশেষ করিয়া তাহারি জন্য ব্যতিব্যস্ত হইয়া উঠিতেছে, অনু-জল পরিত্যাগ করিতেছে- তাহার নির্বিরোধী দুঃখী মামা তাহাকে আশ্রয় দিয়াই--এত পাইতেছে"
sarat chandra chattopadhyay,"আজ আমার বিয়ে দিয়ে, কাল যদি বিধবা হয়ে ঘরে ফিরে আসি, তাহলে ত জাত যাবে না"
sarat chandra chattopadhyay,গিরীনের এই সমস্ত কথার প্রতিধ্বনি সে তাহার ভারাতুরা হৃদয় হইতে বাহির করিয়া আর একবার তনু তন্ন করিয়া আলোচনা করিতে করিতে ঘুমাইয়া পড়িত
sarat chandra chattopadhyay,"তাহার মামার হইয়া, মামার দুঃখ বুঝিয়া, যে-কেহ কথা কহিত, তাহাকে শ্রদ্ধা না করিয়া, তাহার মতের সহিত মত না মিলাইয়া ললিতার অন্য পথ ছিল না"
sarat chandra chattopadhyay,"সে গিরীনকে আন্তরিক শ্রদ্ধা করিতে লাগিল ক্রমশঃ গুরুচরণের মত সেও সন্ধ্যার চা-পানের সময়টির জন্য অপেক্ষা করিয়া থাকিত পূর্বে গিরীন ললিতাকে 'আপনি' বলিয়া ডাকিত গুরুচরণ নিষেধ করিয়া বলিয়াছিলেন, ওকে আবার 'আপনি কেন গিরীন, বলে ডেকো তখন হইতে সে তুমি বলিয়া ডাকিতে শুরু করিয়াছিল একদিন গিরীন জিজ্ঞাসা করিয়াছিল, তুমি চা খাও না ললিতা"
sarat chandra chattopadhyay,"ললিতা মুখ নীচু করিয়া ঘাড় নাড়িলে, গুরুচরণ বলিয়াছিলেন, ওর শেখরদার বারণ আছে মেয়েমানুষের চা খাওয়া সে ভালবাসে না"
sarat chandra chattopadhyay,"হেতু শুনিয়া যে গিরীন সুখী হইতে পারে নাই, ললিতা সেটুকু বুঝিতে পারিয়াছিল"
sarat chandra chattopadhyay,"আজ শনিবার অন্যদিনের অপেক্ষা এই দিনটার সভা ভাঙ্গিতে অধিক বিলম্ব হইল চা-খাওয়া শেষ হইয়া গিয়াছিল, গুরুচরণ আজ আলোচনায় তেমন উৎসাহের সহিত যোগ দিতে পারিতেছিলেন না, মাঝে মাঝে কি-একরকম অন্যমনস্ক হইয়া পড়িতেছিলেন"
sarat chandra chattopadhyay,"গিরীন সহজেই তাহা লক্ষ্য করিয়া প্রশ্ন করিল, আজ আপনার দেহটা বোধ করি তেমন ভাল নাই"
sarat chandra chattopadhyay,"গুরুচরণ হুঁকাটা মুখ হইতে সরাইয়া লইয়া বলিলেন, কেন"
sarat chandra chattopadhyay,দেহ ত বেশ ভালই আছে
sarat chandra chattopadhyay,"গিরীন সঙ্কোচের সহিত বলিল, তাহলে অফিসে কি কিছু না, তাও ত কিছু নয়, বলিয়া গুরুচরণ একটু বিস্ময়ের সহিত গিরীনের মুখের দিকে চাহিলেন তাহার ভিতরের উদ্বেগ যে বাহিরে প্রকাশ পাইতেছিল তাহা এই নিতান্ত সরল প্রকৃতির মানুষটি বুঝিতেই পারেন নাই ললিতা পূর্বে একেবারেই চুপ করিয়া থাকিত, কিন্তু আজকাল দু-একটা কথায় মাঝে মাঝে যোগ দিতেছিল সে বলিল, হী, মামা, আজ তোমার হয়ত মন ভাল গুরুচরণ হাসিয়া উঠিয়া বলিলেন, ও সেই কথা"
sarat chandra chattopadhyay,"হা মা, ঠিক ধরেচিস বটে, আজ আমার সত্যিই মন ভাল নেই ললিতা ও গিরীন উভয়েই তাহার মুখপানে চাহিয়া রহিল ৷ গুরুচরণ বলিলেন, নবীনদা সমস্ত জেনেশুনে গোটা-কতক শক্ত কথা পথে দাীড়িয়েই শুনিয়ে দিলেন"
sarat chandra chattopadhyay,"আর তারই বা দোষ কি, ছ'মাস হয়ে গেল, একটা পয়সা সুদ দিতে পারলুম না, তা আসল দুরে থাক ব্যাপারটা ললিতা বুঝিয়াই চাপা দিয়া ফেলিবার জন্য ব্যস্ত হইয়া উঠিল তাহার কাণ্ডজ্ঞানহীন মামা পাছে ঘরের লজ্জাকর কথাগুলা পরের কাছে ব্যক্ত করিয়া ফেলে এই ভয়ে সে তাড়াতাড়ি বলিয়া উঠিল, তুমি ভেবো না মামা, সে-সব পরে হবে"
sarat chandra chattopadhyay,কিন্তু গুরুচরণ সেদিক দিয়াও গেলেন না
sarat chandra chattopadhyay,"বরং বিষণ্নভাবে হাসিয়া বলিলেন, পরে আর কি হবে মা"
sarat chandra chattopadhyay,"তা নয় গিরীন, আমার এই চায় তার বুড়ো ছেলেটি যেন কিছু ভাবনা-চিন্তা না করে"
sarat chandra chattopadhyay,"কিন্তু বাইরের লোকে যে তোর দুঃখী মামার দুঃখটা চেয়ে দেখতেই চায় না, ললিতে গিরীন জিজ্ঞাসা করিল, নবীনবাবু আজ কি বললেন"
sarat chandra chattopadhyay,"গিরীন যে সমস্ত কথাই জানে ললিতা তাহা জানিত না, তাই তাহার প্রশ্নটাকে অসঙ্গত কৌতূহল মনে করিয়া অত্যন্ত ত্রুচ্দ্ধ হইয়া উঠিল গুরুচরণ খুলিয়া বলিলেন নবীন রায়ের স্ত্রী বহুদিন হইতে অজীর্ণ রোগে ভূগিতেছিলেন, সম্প্রতি রোগ কিছু বৃদ্ধি হওয়ায় চিকিৎসকেরা বায়ু-পরিবর্তনের ব্যবস্থা করিয়াছেন অর্থের প্রয়োজন, অতএব এই সময়ে গুরুচরণের সমস্ত সুদ এবং কিছু আসল দিতে হইবে গিরীন ক্ষণকাল স্থির থাকিয়া মৃদুকণ্ঠে বলিল, একটা কথা আপনাকে বলি বলি করেও বলতে পারিনি, যদি কিছু না মনে করেন আজ তা হলে বলি গুরুচরণ হাসিয়া উঠিলেন, বলিলেন, আমাকে কোন কথা বলতে কেউ কখন ত করে না গিরীন,- কি কথা"
sarat chandra chattopadhyay,"গিরীন বলিল, দিদির কাছে শুনেচি, নবীনবাবুর খুব বেশী সুদ তাই বলি, আমার অনেক টাকাই ত অমনি পড়ে রয়েছে, কোনও কাজেই আসে না, আর তারও দরকার, নাহয় এই খণটা শোধ করেই দিন না"
